DE_data,fault
0.4020018461538461,14_OR1
0.5492843076923076,14_OR1
0.4226547692307691,14_OR1
0.3640338461538461,14_OR1
0.1174504615384615,14_OR1
0.3327415384615385,14_OR1
0.191508923076923,14_OR1
0.6700726153846154,14_OR1
0.4577021538461538,14_OR1
0.3158436923076923,14_OR1
0.347136,14_OR1
0.487116923076923,14_OR1
0.2664018461538461,14_OR1
0.3571495384615384,14_OR1
0.1053507692307692,14_OR1
0.4086775384615385,14_OR1
0.6310615384615385,14_OR1
0.368832,14_OR1
0.241368,14_OR1
0.5970572307692308,14_OR1
0.2526332307692308,14_OR1
0.392196923076923,14_OR1
0.143736,14_OR1
0.4318338461538461,14_OR1
0.4516523076923077,14_OR1
0.1704387692307692,14_OR1
0.4906633846153846,14_OR1
0.4866996923076923,14_OR1
0.4933753846153845,14_OR1
0.668820923076923,14_OR1
0.29832,14_OR1
0.4259926153846153,14_OR1
0.2278079999999999,14_OR1
0.2363612307692307,14_OR1
0.4549901538461538,14_OR1
0.0235735384615384,14_OR1
0.4259926153846153,14_OR1
0.318972923076923,14_OR1
0.4472713846153846,14_OR1
0.4272443076923076,14_OR1
0.2864289230769231,14_OR1
0.4391353846153846,14_OR1
0.7485120000000001,14_OR1
0.2455403076923076,14_OR1
0.3239796923076923,14_OR1
0.4103464615384615,14_OR1
0.6120775384615385,14_OR1
0.4902461538461538,14_OR1
0.3187643076923077,14_OR1
0.2194633846153846,14_OR1
0.6811292307692307,14_OR1
0.195264,14_OR1
0.4537384615384615,14_OR1
0.1257950769230769,14_OR1
0.5814110769230769,14_OR1
0.1032646153846153,14_OR1
0.4172307692307692,14_OR1
0.6193790769230769,14_OR1
0.4426818461538461,14_OR1
0.4172307692307692,14_OR1
0.1902572307692307,14_OR1
0.5605495384615384,14_OR1
0.4935839999999999,14_OR1
0.1429015384615384,14_OR1
0.3561064615384615,14_OR1
0.665483076923077,14_OR1
0.3170953846153846,14_OR1
0.5242504615384616,14_OR1
0.225096,14_OR1
0.7685390769230769,14_OR1
0.214248,14_OR1
0.5106904615384615,14_OR1
0.3440067692307692,14_OR1
0.4819015384615384,14_OR1
0.4178566153846154,14_OR1
0.5488670769230769,14_OR1
0.4414301538461538,14_OR1
0.424740923076923,14_OR1
0.5809938461538461,14_OR1
0.2328147692307692,14_OR1
0.3258572307692307,14_OR1
0.3999156923076922,14_OR1
0.0763532307692307,14_OR1
0.3012406153846154,14_OR1
0.2574313846153846,14_OR1
0.2384473846153846,14_OR1
0.1587563076923076,14_OR1
0.2989458461538462,14_OR1
0.3821833846153846,14_OR1
0.404088,14_OR1
0.2090326153846154,14_OR1
0.5778646153846153,14_OR1
0.4159790769230769,14_OR1
0.2822566153846154,14_OR1
0.2678621538461538,14_OR1
0.348804923076923,14_OR1
0.4193169230769231,14_OR1
0.3440067692307692,14_OR1
0.3227279999999999,14_OR1
0.374256,14_OR1
0.4309993846153846,14_OR1
0.4107636923076923,14_OR1
0.5584633846153846,14_OR1
0.1821212307692307,14_OR1
0.3805144615384615,14_OR1
0.0534055384615384,14_OR1
0.5065181538461538,14_OR1
0.4335027692307692,14_OR1
0.2392818461538461,14_OR1
0.4414301538461538,14_OR1
0.2121618461538461,14_OR1
0.1814953846153846,14_OR1
0.6527575384615384,14_OR1
0.2832996923076923,14_OR1
0.275580923076923,14_OR1
0.2584744615384615,14_OR1
0.7226436923076922,14_OR1
0.2649415384615384,14_OR1
0.2422024615384615,14_OR1
0.3661199999999999,14_OR1
0.5615926153846154,14_OR1
0.2866375384615384,14_OR1
0.2803790769230769,14_OR1
0.2536763076923076,14_OR1
0.131844923076923,14_OR1
0.4193169230769231,14_OR1
0.316260923076923,14_OR1
0.386772923076923,14_OR1
0.2912270769230769,14_OR1
0.4551987692307692,14_OR1
0.4768947692307692,14_OR1
0.3790541538461539,14_OR1
0.3506824615384615,14_OR1
0.5140283076923077,14_OR1
0.4877427692307692,14_OR1
0.4128498461538462,14_OR1
0.5290486153846153,14_OR1
0.482736,14_OR1
0.3602787692307692,14_OR1
0.3387913846153846,14_OR1
0.4560332307692307,14_OR1
0.4862824615384615,14_OR1
0.5718147692307692,14_OR1
0.4397612307692307,14_OR1
0.2726603076923077,14_OR1
0.2709913846153846,14_OR1
0.0882443076923076,14_OR1
0.4892030769230769,14_OR1
0.405756923076923,14_OR1
0.4950443076923077,14_OR1
0.4679243076923077,14_OR1
0.3237710769230769,14_OR1
0.2090326153846154,14_OR1
0.7263987692307693,14_OR1
0.2613950769230769,14_OR1
0.260352,14_OR1
0.3346190769230769,14_OR1
0.3473446153846154,14_OR1
0.5444861538461538,14_OR1
0.1418584615384615,14_OR1
0.5511618461538461,14_OR1
0.5807852307692307,14_OR1
0.210492923076923,14_OR1
0.2361526153846153,14_OR1
0.4666726153846153,14_OR1
0.5000510769230769,14_OR1
0.4188996923076923,14_OR1
0.4556159999999999,14_OR1
0.351516923076923,14_OR1
0.4597883076923076,14_OR1
0.183372923076923,14_OR1
0.3452584615384615,14_OR1
0.4547815384615384,14_OR1
0.1460307692307692,14_OR1
0.2645243076923076,14_OR1
0.2960252307692307,14_OR1
0.1721076923076923,14_OR1
0.5544996923076924,14_OR1
0.4731396923076922,14_OR1
0.0156461538461538,14_OR1
0.3143833846153846,14_OR1
0.3254399999999999,14_OR1
0.3316984615384615,14_OR1
0.4357975384615384,14_OR1
0.3919883076923077,14_OR1
0.3577753846153846,14_OR1
0.5843316923076923,14_OR1
0.3431723076923076,14_OR1
0.1105661538461538,14_OR1
0.4030449230769231,14_OR1
0.3018664615384615,14_OR1
0.5972658461538461,14_OR1
0.4585366153846154,14_OR1
0.552204923076923,14_OR1
