DE_data,fault
-0.4365306666666667,21_OR2
-0.2996453333333333,21_OR2
0.0004173333333333,21_OR2
-0.3651666666666667,21_OR2
-0.0442373333333333,21_OR2
-0.9485986666666666,21_OR2
0.0855533333333333,21_OR2
-0.0901439999999999,21_OR2
-0.3008973333333333,21_OR2
-0.295472,21_OR2
0.2570773333333333,21_OR2
-0.1243653333333333,21_OR2
-0.652292,21_OR2
0.3025666666666666,21_OR2
0.5166586666666666,21_OR2
-0.4277666666666667,21_OR2
0.9619533333333332,21_OR2
-0.226612,21_OR2
0.7257426666666666,21_OR2
0.003756,21_OR2
-0.368088,21_OR2
0.6151493333333333,21_OR2
-0.2650066666666666,21_OR2
0.1005773333333333,21_OR2
-0.207832,21_OR2
-0.241636,21_OR2
-0.0680253333333333,21_OR2
0.3438826666666666,21_OR2
0.147736,21_OR2
-0.1281213333333333,21_OR2
-0.2858733333333333,21_OR2
-0.318008,21_OR2
-0.1594213333333333,21_OR2
0.326772,21_OR2
-0.055088,21_OR2
0.3472213333333333,21_OR2
-0.2558253333333333,21_OR2
-0.2370453333333333,21_OR2
-0.7486959999999999,21_OR2
-0.0204493333333333,21_OR2
0.1110106666666666,21_OR2
-0.1560826666666666,21_OR2
-0.0730333333333333,21_OR2
0.133964,21_OR2
0.2165959999999999,21_OR2
-0.003756,21_OR2
0.280448,21_OR2
-0.9824026666666666,21_OR2
1.3212773333333332,21_OR2
0.1894693333333333,21_OR2
0.0609306666666666,21_OR2
-0.2641719999999999,21_OR2
0.0980733333333333,21_OR2
0.3443,21_OR2
0.0972386666666666,21_OR2
-0.3109133333333333,21_OR2
0.1105933333333333,21_OR2
0.4094039999999999,21_OR2
-0.3835293333333333,21_OR2
0.179036,21_OR2
-0.4753426666666666,21_OR2
0.1936426666666666,21_OR2
0.3326146666666666,21_OR2
0.020032,21_OR2
-0.762468,21_OR2
-0.0233706666666666,21_OR2
-0.8183906666666666,21_OR2
0.070112,21_OR2
-0.8559506666666666,21_OR2
-0.2558253333333333,21_OR2
0.272936,21_OR2
