DE_data,fault
-0.0018775384615384,21_IR
0.2910184615384615,21_IR
-0.3350363076923077,21_IR
0.3223107692307692,21_IR
0.0932510769230769,21_IR
0.0093876923076923,21_IR
0.6160412307692308,21_IR
0.599352,21_IR
-0.1741938461538461,21_IR
-1.0368184615384617,21_IR
-0.4577021538461538,21_IR
0.0529883076923076,21_IR
0.0919993846153846,21_IR
-0.1151556923076923,21_IR
-0.0728067692307692,21_IR
0.3323243076923077,21_IR
-0.1053507692307692,21_IR
0.4241150769230769,21_IR
1.145089846153846,21_IR
0.4620830769230769,21_IR
0.2071550769230769,21_IR
-0.6531747692307692,21_IR
-0.0659224615384615,21_IR
-0.9673495384615384,21_IR
-0.4115981538461538,21_IR
-0.5173661538461538,21_IR
1.134033230769231,21_IR
0.1099403076923076,21_IR
0.5411483076923076,21_IR
-0.1988104615384615,21_IR
-1.236672,21_IR
1.2043366153846151,21_IR
1.8452030769230767,21_IR
1.148427692307692,21_IR
0.0446436923076923,21_IR
-0.2154996923076923,21_IR
0.9512861538461538,21_IR
-0.9608824615384616,21_IR
-0.4322510769230769,21_IR
-0.2649415384615384,21_IR
-0.6327304615384615,21_IR
0.7211833846153846,21_IR
-0.1201624615384615,21_IR
-0.4007501538461538,21_IR
-0.2152910769230769,21_IR
0.1938036923076923,21_IR
0.6734104615384615,21_IR
-0.0736412307692307,21_IR
0.4885772307692307,21_IR
0.4925409230769231,21_IR
0.1378947692307692,21_IR
1.000936615384615,21_IR
0.4983821538461538,21_IR
0.0221132307692307,21_IR
0.4295390769230768,21_IR
-0.073224,21_IR
0.3243969230769231,21_IR
0.28476,21_IR
-0.7395415384615384,21_IR
-0.5261279999999999,21_IR
0.2517987692307692,21_IR
0.118284923076923,21_IR
0.4024190769230769,21_IR
-0.0018775384615384,21_IR
0.5413569230769231,21_IR
-0.0239907692307692,21_IR
-0.3938658461538461,21_IR
0.2497126153846154,21_IR
0.484404923076923,21_IR
-0.5801593846153845,21_IR
0.5570030769230769,21_IR
0.1366430769230769,21_IR
0.1282984615384615,21_IR
0.979657846153846,21_IR
-0.6863446153846153,21_IR
-0.1360172307692307,21_IR
0.0592467692307692,21_IR
0.0010430769230769,21_IR
-0.0362990769230769,21_IR
-0.2154996923076923,21_IR
0.5257107692307692,21_IR
0.4581193846153846,21_IR
0.1226658461538461,21_IR
-0.5713975384615384,21_IR
-0.196932923076923,21_IR
-0.2664018461538461,21_IR
0.3924055384615385,21_IR
0.1867107692307692,21_IR
-0.8348787692307692,21_IR
-0.4960873846153846,21_IR
0.126420923076923,21_IR
-0.1679353846153846,21_IR
0.1099403076923076,21_IR
0.3865643076923076,21_IR
0.2182116923076922,21_IR
0.3277347692307692,21_IR
-0.0794824615384615,21_IR
0.260352,21_IR
0.1981846153846153,21_IR
0.0,21_IR
-0.6948978461538461,21_IR
-0.9669323076923076,21_IR
0.2845513846153846,21_IR
0.0951286153846153,21_IR
-0.1124436923076923,21_IR
-0.0652966153846153,21_IR
-1.441115076923077,21_IR
-1.2571163076923075,21_IR
0.0947113846153846,21_IR
0.1387292307692307,21_IR
0.4264098461538461,21_IR
1.5412504615384617,21_IR
0.0110566153846153,21_IR
-0.758316923076923,21_IR
-0.1422756923076923,21_IR
-0.1474910769230769,21_IR
0.2563883076923077,21_IR
0.6225083076923077,21_IR
-0.28476,21_IR
0.1324707692307692,21_IR
0.1001353846153846,21_IR
0.2492953846153846,21_IR
-1.5495950769230769,21_IR
0.232188923076923,21_IR
-0.2044430769230769,21_IR
-0.9631772307692308,21_IR
-0.2653587692307692,21_IR
0.5338467692307692,21_IR
-0.4180652307692308,21_IR
0.0177323076923076,21_IR
0.2981113846153846,21_IR
-0.2547193846153845,21_IR
-0.0444350769230769,21_IR
-0.1316363076923077,21_IR
-0.099300923076923,21_IR
0.4414301538461538,21_IR
-0.4647950769230769,21_IR
-0.0978406153846153,21_IR
0.7919039999999999,21_IR
0.6214652307692308,21_IR
-0.2244701538461538,21_IR
-0.987793846153846,21_IR
-0.8096363076923077,21_IR
-0.0573692307692307,21_IR
0.4892030769230769,21_IR
1.0341064615384616,21_IR
-0.5670166153846153,21_IR
-0.9366830769230768,21_IR
0.9694356923076924,21_IR
-0.2261390769230769,21_IR
0.2144566153846153,21_IR
-0.2647329230769231,21_IR
-0.2820479999999999,21_IR
0.6819636923076923,21_IR
1.5210147692307692,21_IR
-0.0742670769230769,21_IR
0.0104307692307692,21_IR
0.1877538461538461,21_IR
-0.3337846153846153,21_IR
-0.0540313846153846,21_IR
0.750180923076923,21_IR
-0.5117335384615385,21_IR
0.4902461538461538,21_IR
-1.902572307692308,21_IR
0.4118067692307692,21_IR
0.1130695384615384,21_IR
0.4587452307692308,21_IR
-0.5680596923076923,21_IR
-0.0688430769230769,21_IR
0.3957433846153846,21_IR
0.4787723076923076,21_IR
-0.048816,21_IR
0.097632,21_IR
0.3784283076923077,21_IR
-0.4512350769230769,21_IR
1.3343040000000002,21_IR
0.1312190769230769,21_IR
0.245748923076923,21_IR
-0.2301027692307692,21_IR
0.0567433846153846,21_IR
0.4130584615384615,21_IR
-0.0592467692307692,21_IR
0.0002086153846153,21_IR
0.1597993846153846,21_IR
-0.961716923076923,21_IR
-0.1333052307692307,21_IR
0.0602898461538461,21_IR
0.188796923076923,21_IR
0.3554806153846154,21_IR
-0.0828203076923077,21_IR
1.1624049230769231,21_IR
