DE_data,fault
1.8345973333333327,21_OR3
0.1026639999999999,21_OR3
0.2695973333333333,21_OR3
0.0041733333333333,21_OR3
0.1168533333333333,21_OR3
0.3822773333333333,21_OR3
0.4365306666666667,21_OR3
0.0993253333333333,21_OR3
0.5266746666666666,21_OR3
0.0450719999999999,21_OR3
-0.57592,21_OR3
0.047576,21_OR3
0.5199973333333333,21_OR3
0.1519093333333333,21_OR3
0.7027893333333334,21_OR3
-0.0968213333333333,21_OR3
0.0959866666666666,21_OR3
0.105168,21_OR3
0.1610906666666666,21_OR3
-1.3212773333333332,21_OR3
0.095152,21_OR3
0.0292133333333333,21_OR3
0.8321626666666667,21_OR3
0.1085066666666666,21_OR3
0.41316,21_OR3
0.070112,21_OR3
0.220352,21_OR3
-0.4649093333333333,21_OR3
0.0191973333333333,21_OR3
-0.0567573333333333,21_OR3
0.110176,21_OR3
0.0283786666666666,21_OR3
-0.1343813333333333,21_OR3
0.132712,21_OR3
-0.0434026666666666,21_OR3
0.07512,21_OR3
0.2378799999999999,21_OR3
0.092648,21_OR3
0.0133546666666666,21_OR3
0.03756,21_OR3
0.1277039999999999,21_OR3
0.0784586666666666,21_OR3
-0.1218613333333333,21_OR3
-0.0442373333333333,21_OR3
-0.0033386666666666,21_OR3
0.177784,21_OR3
0.2445573333333333,21_OR3
0.1068373333333333,21_OR3
-0.2261946666666666,21_OR3
0.1635946666666666,21_OR3
-0.0968213333333333,21_OR3
0.1736106666666666,21_OR3
0.0934826666666666,21_OR3
0.2545733333333333,21_OR3
0.0534186666666666,21_OR3
0.1669333333333333,21_OR3
0.047576,21_OR3
0.2395493333333333,21_OR3
0.1794533333333333,21_OR3
-0.0759546666666666,21_OR3
0.0667733333333333,21_OR3
0.1535786666666666,21_OR3
0.2996453333333333,21_OR3
0.017528,21_OR3
0.2095013333333333,21_OR3
0.240384,21_OR3
0.395632,21_OR3
-0.0642693333333333,21_OR3
0.145232,21_OR3
2.060792,21_OR3
0.1343813333333333,21_OR3
0.1802879999999999,21_OR3
-0.107672,21_OR3
0.1869653333333333,21_OR3
-0.0417333333333333,21_OR3
0.020032,21_OR3
-0.1811226666666666,21_OR3
0.1510746666666666,21_OR3
0.4106559999999999,21_OR3
-0.0016693333333333,21_OR3
-1.4556586666666669,21_OR3
0.2003199999999999,21_OR3
0.415664,21_OR3
0.3797733333333333,21_OR3
-0.155248,21_OR3
0.132712,21_OR3
-0.1218613333333333,21_OR3
-0.077624,21_OR3
0.1644293333333333,21_OR3
-0.0559226666666666,21_OR3
0.0993253333333333,21_OR3
0.0843013333333333,21_OR3
-0.07512,21_OR3
0.0968213333333333,21_OR3
-0.047576,21_OR3
0.0542533333333333,21_OR3
0.0509146666666666,21_OR3
0.1802879999999999,21_OR3
-0.0116853333333333,21_OR3
0.077624,21_OR3
0.005008,21_OR3
2.004034666666666,21_OR3
0.0859706666666666,21_OR3
0.4540586666666666,21_OR3
0.1235306666666666,21_OR3
0.1560826666666666,21_OR3
0.0943173333333333,21_OR3
0.1118453333333333,21_OR3
0.1761146666666666,21_OR3
0.030048,21_OR3
0.0834666666666666,21_OR3
0.0317173333333333,21_OR3
0.2938026666666666,21_OR3
0.265424,21_OR3
0.095152,21_OR3
0.1794533333333333,21_OR3
