DE_data,fault
1.0326461538461538,7_OR2
0.3164695384615384,7_OR2
-0.1266295384615384,7_OR2
0.1212055384615384,7_OR2
-0.2286424615384615,7_OR2
-0.224052923076923,7_OR2
0.2858030769230769,7_OR2
0.2052775384615384,7_OR2
0.0285803076923076,7_OR2
0.1212055384615384,7_OR2
-0.5991433846153846,7_OR2
0.3938658461538461,7_OR2
-0.0352559999999999,7_OR2
-0.0077187692307692,7_OR2
-0.0936683076923077,7_OR2
0.3191815384615384,7_OR2
-1.0044830769230768,7_OR2
0.034212923076923,7_OR2
0.064044923076923,7_OR2
-0.1147384615384615,7_OR2
-0.3934486153846153,7_OR2
0.2238443076923077,7_OR2
0.6579729230769231,7_OR2
0.0959630769230769,7_OR2
0.1013870769230769,7_OR2
0.2693224615384615,7_OR2
0.4885772307692307,7_OR2
-0.2163341538461538,7_OR2
0.124752,7_OR2
0.0890787692307692,7_OR2
-0.3467187692307692,7_OR2
-0.1758627692307692,7_OR2
0.1280898461538461,7_OR2
0.2599347692307692,7_OR2
0.5403138461538461,7_OR2
0.1414412307692307,7_OR2
-0.0404713846153846,7_OR2
0.1766972307692307,7_OR2
0.0035464615384615,7_OR2
0.3375396923076923,7_OR2
0.1552098461538461,7_OR2
-0.1850418461538461,7_OR2
-0.238656,7_OR2
0.1994363076923077,7_OR2
0.1533323076923076,7_OR2
0.1310104615384615,7_OR2
0.3519341538461538,7_OR2
1.0023969230769232,7_OR2
-0.28476,7_OR2
0.3421292307692308,7_OR2
-0.281004923076923,7_OR2
-0.0554916923076923,7_OR2
0.5680596923076923,7_OR2
0.1063938461538461,7_OR2
-0.5008855384615384,7_OR2
-0.0252424615384615,7_OR2
-0.1320535384615384,7_OR2
-0.1253778461538461,7_OR2
0.0091790769230769,7_OR2
-0.2605606153846154,7_OR2
-0.200688,7_OR2
0.229476923076923,7_OR2
0.2165427692307692,7_OR2
-0.3903193846153846,7_OR2
0.0673827692307692,7_OR2
0.2661932307692307,7_OR2
0.1485341538461538,7_OR2
0.1606338461538461,7_OR2
0.4493575384615385,7_OR2
0.3392086153846154,7_OR2
1.222068923076923,7_OR2
0.2951907692307692,7_OR2
-0.2490867692307692,7_OR2
-0.0621673846153846,7_OR2
-0.6552609230769231,7_OR2
0.2474178461538461,7_OR2
0.2317716923076923,7_OR2
0.272868923076923,7_OR2
-0.3442153846153846,7_OR2
-0.1656406153846154,7_OR2
0.287472,7_OR2
-0.1005526153846153,7_OR2
0.0348387692307692,7_OR2
-0.3310726153846154,7_OR2
0.6064449230769231,7_OR2
-0.3081249230769231,7_OR2
-0.2803790769230769,7_OR2
1.201416,7_OR2
0.0892873846153846,7_OR2
0.2668190769230769,7_OR2
-0.3761335384615384,7_OR2
