DE_data,fault
-0.1842073846153846,14_BA
0.1293415384615384,14_BA
0.0191926153846153,14_BA
-0.0734326153846153,14_BA
-0.1370603076923076,14_BA
0.1260036923076923,14_BA
-0.0607070769230769,14_BA
-0.2691138461538461,14_BA
-0.310836923076923,14_BA
0.1366430769230769,14_BA
0.0331698461538461,14_BA
0.0458953846153846,14_BA
-0.0191926153846153,14_BA
-0.2839255384615384,14_BA
-0.0431833846153846,14_BA
-0.1773230769230769,14_BA
-0.1850418461538461,14_BA
0.1028473846153846,14_BA
0.1203710769230769,14_BA
0.099300923076923,14_BA
0.0058412307692307,14_BA
0.0565347692307692,14_BA
0.0725981538461538,14_BA
0.1289243076923077,14_BA
0.1860849230769231,14_BA
-0.0571606153846153,14_BA
0.4800239999999999,14_BA
-0.0020861538461538,14_BA
0.0788566153846153,14_BA
-0.0177323076923076,14_BA
0.0181495384615384,14_BA
0.1218313846153846,14_BA
-0.0475643076923076,14_BA
0.2140393846153846,14_BA
-0.024408,14_BA
-0.0037550769230769,14_BA
0.2526332307692308,14_BA
0.0963803076923077,14_BA
0.0594553846153846,14_BA
0.1324707692307692,14_BA
0.058620923076923,14_BA
0.0673827692307692,14_BA
-0.005424,14_BA
0.0936683076923077,14_BA
0.5000510769230769,14_BA
-0.091164923076923,14_BA
-0.1124436923076923,14_BA
-0.0765618461538461,14_BA
0.077604923076923,14_BA
0.0118910769230769,14_BA
-0.0598726153846153,14_BA
-0.0725981538461538,14_BA
0.0546572307692307,14_BA
0.0156461538461538,14_BA
-0.0561175384615384,14_BA
0.0056326153846153,14_BA
0.1633458461538461,14_BA
-0.0258683076923076,14_BA
0.2301027692307692,14_BA
0.0494418461538461,14_BA
0.0185667692307692,14_BA
0.0168978461538461,14_BA
0.1022215384615384,14_BA
0.0494418461538461,14_BA
0.0267027692307692,14_BA
0.0703033846153846,14_BA
0.2117446153846153,14_BA
-0.0638363076923076,14_BA
0.1191193846153846,14_BA
0.0039636923076923,14_BA
0.0638363076923076,14_BA
-0.0494418461538461,14_BA
0.012516923076923,14_BA
0.0506935384615384,14_BA
-0.045060923076923,14_BA
0.0398455384615384,14_BA
0.0262855384615384,14_BA
-0.1076455384615384,14_BA
0.0534055384615384,14_BA
0.0187753846153846,14_BA
0.145404923076923,14_BA
0.0175236923076923,14_BA
0.0365076923076923,14_BA
-0.0041723076923076,14_BA
-0.1051421538461538,14_BA
-0.1716904615384615,14_BA
-0.1497858461538461,14_BA
0.0849064615384615,14_BA
-0.0546572307692307,14_BA
0.0456867692307692,14_BA
0.0919993846153846,14_BA
-0.0033378461538461,14_BA
-0.0688430769230769,14_BA
0.0035464615384615,14_BA
0.0947113846153846,14_BA
0.127464,14_BA
0.0087618461538461,14_BA
0.0133513846153846,14_BA
-0.1324707692307692,14_BA
-0.005424,14_BA
-0.0344215384615384,14_BA
0.1956812307692307,14_BA
-0.0417230769230769,14_BA
-0.0728067692307692,14_BA
-0.0496504615384615,14_BA
-0.0308750769230769,14_BA
0.0150203076923076,14_BA
0.023364923076923,14_BA
0.4262012307692308,14_BA
-0.0062584615384615,14_BA
0.1441532307692307,14_BA
0.2209236923076923,14_BA
-0.187128,14_BA
0.1422756923076923,14_BA
0.0458953846153846,14_BA
0.0874098461538461,14_BA
0.2374043076923077,14_BA
-0.0615415384615384,14_BA
0.1718990769230769,14_BA
-0.5628443076923076,14_BA
-0.0855323076923077,14_BA
0.14916,14_BA
0.0371335384615384,14_BA
0.0285803076923076,14_BA
0.0865753846153846,14_BA
0.1349741538461538,14_BA
-0.0173150769230769,14_BA
-0.1560443076923076,14_BA
-0.0219046153846153,14_BA
0.0536141538461538,14_BA
0.0417230769230769,14_BA
-0.0139772307692307,14_BA
-0.3175126153846153,14_BA
-0.0796910769230769,14_BA
0.0730153846153846,14_BA
0.083028923076923,14_BA
0.0323353846153846,14_BA
-0.0256596923076923,14_BA
0.0164806153846153,14_BA
-0.0275372307692307,14_BA
0.0565347692307692,14_BA
0.1216227692307692,14_BA
0.0759359999999999,14_BA
0.099300923076923,14_BA
0.0321267692307692,14_BA
0.0066756923076923,14_BA
0.008136,14_BA
-0.0469384615384615,14_BA
0.1303846153846153,14_BA
-0.0018775384615384,14_BA
-0.0869926153846153,14_BA
0.1032646153846153,14_BA
-0.0757273846153846,14_BA
0.0744756923076923,14_BA
-0.005424,14_BA
-0.0106393846153846,14_BA
0.0988836923076923,14_BA
-0.1610510769230769,14_BA
-0.2947735384615384,14_BA
0.047772923076923,14_BA
-0.0025033846153846,14_BA
0.1512461538461538,14_BA
0.1251692307692307,14_BA
-0.0630018461538461,14_BA
0.0127255384615384,14_BA
-0.0388024615384615,14_BA
0.1944295384615384,14_BA
-0.1865021538461538,14_BA
-0.0913735384615384,14_BA
0.005424,14_BA
0.0817772307692307,14_BA
-0.0813599999999999,14_BA
-0.1385206153846153,14_BA
0.046104,14_BA
-0.1741938461538461,14_BA
-0.0110566153846153,14_BA
-0.0431833846153846,14_BA
0.0237821538461538,14_BA
0.1856676923076923,14_BA
-0.115572923076923,14_BA
0.1243347692307692,14_BA
0.0208615384615384,14_BA
-0.0091790769230769,14_BA
0.051528,14_BA
-0.0404713846153846,14_BA
0.0095963076923076,14_BA
-0.0148116923076923,14_BA
0.0738498461538461,14_BA
0.002712,14_BA
0.0456867692307692,14_BA
0.1214141538461538,14_BA
0.0700947692307692,14_BA
0.0335870769230769,14_BA
-0.0010430769230769,14_BA
-0.0246166153846153,14_BA
-0.1230830769230769,14_BA
-0.5453206153846154,14_BA
0.0160633846153846,14_BA
-0.0346301538461538,14_BA
0.0926252307692307,14_BA
0.0675913846153846,14_BA
-0.0006258461538461,14_BA
0.0381766153846153,14_BA
0.10848,14_BA
-0.2144566153846153,14_BA
0.0648793846153846,14_BA
-0.1295501538461538,14_BA
-0.0926252307692307,14_BA
0.1082713846153846,14_BA
-0.0826116923076923,14_BA
0.2515901538461538,14_BA
-0.0765618461538461,14_BA
0.2666104615384615,14_BA
-0.0865753846153846,14_BA
-0.5284227692307693,14_BA
0.0269113846153846,14_BA
-0.1045163076923077,14_BA
-0.0751015384615384,14_BA
0.1299673846153846,14_BA
0.1280898461538461,14_BA
0.0646707692307692,14_BA
0.0563261538461538,14_BA
-0.010848,14_BA
0.0509021538461538,14_BA
0.0258683076923076,14_BA
0.1401895384615384,14_BA
-0.0118910769230769,14_BA
0.1560443076923076,14_BA
0.0331698461538461,14_BA
-0.0340043076923076,14_BA
0.0408886153846153,14_BA
0.0381766153846153,14_BA
-0.0659224615384615,14_BA
0.0550744615384615,14_BA
0.1251692307692307,14_BA
0.0523624615384615,14_BA
-0.1769058461538461,14_BA
-0.143736,14_BA
-0.0077187692307692,14_BA
0.2059033846153846,14_BA
-0.0002086153846153,14_BA
0.0358818461538461,14_BA
0.1059766153846153,14_BA
-0.2371956923076923,14_BA
-0.0419316923076923,14_BA
0.1645975384615384,14_BA
-0.047772923076923,14_BA
0.100344,14_BA
-0.100344,14_BA
0.1262123076923076,14_BA
0.1122350769230769,14_BA
-0.0511107692307692,14_BA
